sample_name,annual_precpt,annual_temp,bulk_elect_conductivity,collection_date,collection_time,cur_land_use,cur_vegetation,depth,ecoregion,elev,env_broad_scale,env_local_scale,env_medium,geo_loc_name,growth_facil,infiltration_1,infiltration_2,infiltration_notes,lat_lon,misc_param,other,other_treatment,previous_land_use,samp_store_temp,sample_collection_dev,sampling_set,shipped_sample_size,soil_type,soil_type_meth,storage_condt,temp,water_content,watering_regm,weather,agrochem_addition,chem_administration,crop_rotation,drainage_class,extreme_event,fao_class,fire,flooding,link_climate_info,neon_plot_id,previous_land_use_meth,season_precpt,season_temp,slope_aspect,slope_gradient,tillage
61799_9_B,1111.885 mm,8.079 C,0.022 mS/cm,2025-07-14,11:00:00 hh:mm:ss,hardwoods,mixed deciduous hardwood forest interior,0-30 cm,Northeast,352.9 m,__temperate woodland biome [ENVO:01000221],forested area [ENVO:00000111],forest soil [ENVO:00002261],"United States: Massachusetts, Petersham",field,00:12 mm:ss,00:17 mm:ss,,"42.5397, -72.1903","vegetation: red maple, american beech, red oak, cinnamon fern","Throughfall Addition (pre-treatment), Forest Interior",NA (pre-treatment throughfall addition site),Old Field Succession (agricultural abandonment); 1880,4 C,slide hammer corer 7.5X30 cm,9,1 core,Inceptisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,23.5 C,0.194 m3/m3,NA (pre-treatment throughfall addition site),"partial cloud cover, 23-28 C",,,,,,,,,"Fisher Meteorological Station Harvard Forest: https://harvardforest.fas.harvard.edu/data-archives/data-in-real-time/met-hydro-stations/
Boose E, Gould E, VanScoy M. 2025. Harvard Forest Climate Data since 1964. Harvard Forest Data Archive: HF300 (v.13). Environmental Data Initiative: https://doi.org/10.6073/pasta/cf40131bd0478538d91b63d8b698c349.",,"Foster, D. R. (1992). Land-use history (1730-1990) and vegetation dynamics in central New England, USA. Journal of ecology, 753-771.",309.092 mm,19.461 C,250 degrees,3 percent,
61799_9_C1,1111.885 mm,8.079 C,0.022 mS/cm,2025-07-14,11:10:00 hh:mm:ss,hardwoods,mixed deciduous hardwood forest interior,0-10 cm,Northeast,352.9 m,__temperate woodland biome [ENVO:01000221],forested area [ENVO:00000111],forest soil [ENVO:00002261],"United States: Massachusetts, Petersham",field,00:12 mm:ss,00:17 mm:ss,,"42.5397, -72.1903","vegetation: red maple, american beech, red oak, cinnamon fern","Throughfall Addition (pre-treatment), Forest Interior",NA (pre-treatment throughfall addition site),Old Field Succession (agricultural abandonment); 1880,4 C,hand collected 5X10 cm,9,1 core,Inceptisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,23.5 C,0.194 m3/m3,NA (pre-treatment throughfall addition site),"partial cloud cover, 23-28 C",,,,,,,,,"Fisher Meteorological Station Harvard Forest: https://harvardforest.fas.harvard.edu/data-archives/data-in-real-time/met-hydro-stations/
Boose E, Gould E, VanScoy M. 2025. Harvard Forest Climate Data since 1964. Harvard Forest Data Archive: HF300 (v.13). Environmental Data Initiative: https://doi.org/10.6073/pasta/cf40131bd0478538d91b63d8b698c349.",,"Foster, D. R. (1992). Land-use history (1730-1990) and vegetation dynamics in central New England, USA. Journal of ecology, 753-771.",309.092 mm,19.461 C,250 degrees,3 percent,
61799_9_C2,1111.885 mm,8.079 C,0.022 mS/cm,2025-07-14,11:10:00 hh:mm:ss,hardwoods,mixed deciduous hardwood forest interior,0-10 cm,Northeast,352.9 m,__temperate woodland biome [ENVO:01000221],forested area [ENVO:00000111],forest soil [ENVO:00002261],"United States: Massachusetts, Petersham",field,00:12 mm:ss,00:17 mm:ss,,"42.5397, -72.1903","vegetation: red maple, american beech, red oak, cinnamon fern","Throughfall Addition (pre-treatment), Forest Interior",NA (pre-treatment throughfall addition site),Old Field Succession (agricultural abandonment); 1880,4 C,hand collected 5X10 cm,9,1 core,Inceptisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,23.5 C,0.194 m3/m3,NA (pre-treatment throughfall addition site),"partial cloud cover, 23-28 C",,,,,,,,,"Fisher Meteorological Station Harvard Forest: https://harvardforest.fas.harvard.edu/data-archives/data-in-real-time/met-hydro-stations/
Boose E, Gould E, VanScoy M. 2025. Harvard Forest Climate Data since 1964. Harvard Forest Data Archive: HF300 (v.13). Environmental Data Initiative: https://doi.org/10.6073/pasta/cf40131bd0478538d91b63d8b698c349.",,"Foster, D. R. (1992). Land-use history (1730-1990) and vegetation dynamics in central New England, USA. Journal of ecology, 753-771.",309.092 mm,19.461 C,250 degrees,3 percent,
61799_9_C3,1111.885 mm,8.079 C,0.022 mS/cm,2025-07-14,11:10:00 hh:mm:ss,hardwoods,mixed deciduous hardwood forest interior,0-10 cm,Northeast,352.9 m,__temperate woodland biome [ENVO:01000221],forested area [ENVO:00000111],forest soil [ENVO:00002261],"United States: Massachusetts, Petersham",field,00:12 mm:ss,00:17 mm:ss,,"42.5397, -72.1903","vegetation: red maple, american beech, red oak, cinnamon fern","Throughfall Addition (pre-treatment), Forest Interior",NA (pre-treatment throughfall addition site),Old Field Succession (agricultural abandonment); 1880,4 C,hand collected 5X10 cm,9,1 core,Inceptisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,23.5 C,0.194 m3/m3,NA (pre-treatment throughfall addition site),"partial cloud cover, 23-28 C",,,,,,,,,"Fisher Meteorological Station Harvard Forest: https://harvardforest.fas.harvard.edu/data-archives/data-in-real-time/met-hydro-stations/
Boose E, Gould E, VanScoy M. 2025. Harvard Forest Climate Data since 1964. Harvard Forest Data Archive: HF300 (v.13). Environmental Data Initiative: https://doi.org/10.6073/pasta/cf40131bd0478538d91b63d8b698c349.",,"Foster, D. R. (1992). Land-use history (1730-1990) and vegetation dynamics in central New England, USA. Journal of ecology, 753-771.",309.092 mm,19.461 C,250 degrees,3 percent,
61799_9_C4,1111.885 mm,8.079 C,0.022 mS/cm,2025-07-14,11:10:00 hh:mm:ss,hardwoods,mixed deciduous hardwood forest interior,0-10 cm,Northeast,352.9 m,__temperate woodland biome [ENVO:01000221],forested area [ENVO:00000111],forest soil [ENVO:00002261],"United States: Massachusetts, Petersham",field,00:12 mm:ss,00:17 mm:ss,,"42.5397, -72.1903","vegetation: red maple, american beech, red oak, cinnamon fern","Throughfall Addition (pre-treatment), Forest Interior",NA (pre-treatment throughfall addition site),Old Field Succession (agricultural abandonment); 1880,4 C,hand collected 5X10 cm,9,1 core,Inceptisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,23.5 C,0.194 m3/m3,NA (pre-treatment throughfall addition site),"partial cloud cover, 23-28 C",,,,,,,,,"Fisher Meteorological Station Harvard Forest: https://harvardforest.fas.harvard.edu/data-archives/data-in-real-time/met-hydro-stations/
Boose E, Gould E, VanScoy M. 2025. Harvard Forest Climate Data since 1964. Harvard Forest Data Archive: HF300 (v.13). Environmental Data Initiative: https://doi.org/10.6073/pasta/cf40131bd0478538d91b63d8b698c349.",,"Foster, D. R. (1992). Land-use history (1730-1990) and vegetation dynamics in central New England, USA. Journal of ecology, 753-771.",309.092 mm,19.461 C,250 degrees,3 percent,
61801_1_A,,,0.099 mS/cm,2025-07-28,11:47:00 hh:mm:ss,farmstead,Grassland,0-30 cm,Great Lakes,346 m,__anthropogenic terrestrial biome [ENVO:01000219],__field [ENVO:01000352],field soil [ENVO:00005755],"United States: Ohio, Hunting Valley",field,00:44 mm:ss,02:51 mm:ss,,"41.495, -81.427",,,,,4 C,slide hammer corer 7.5X30 cm,1,1 core,Alfisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,30.8 C,0.367 m3/m3,,,,,,,,,,,,,,,,,,
61801_1_B,,,0.099 mS/cm,2025-07-28,11:47:00 hh:mm:ss,farmstead,Grassland,0-30 cm,Great Lakes,346 m,__anthropogenic terrestrial biome [ENVO:01000219],__field [ENVO:01000352],field soil [ENVO:00005755],"United States: Ohio, Hunting Valley",field,00:44 mm:ss,02:51 mm:ss,,"41.495, -81.427",,,,,4 C,slide hammer corer 7.5X30 cm,1,1 core,Alfisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,30.8 C,0.367 m3/m3,,,,,,,,,,,,,,,,,,
61801_1_C1,,,0.099 mS/cm,2025-07-28,11:47:00 hh:mm:ss,farmstead,Grassland,0-10 cm,Great Lakes,346 m,__anthropogenic terrestrial biome [ENVO:01000219],__field [ENVO:01000352],field soil [ENVO:00005755],"United States: Ohio, Hunting Valley",field,00:44 mm:ss,02:51 mm:ss,,"41.495, -81.427",,,,,4 C,hand collected 5X10 cm,1,1 core,Alfisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,30.8 C,0.367 m3/m3,,,,,,,,,,,,,,,,,,
61801_1_C2,,,0.099 mS/cm,2025-07-28,11:47:00 hh:mm:ss,farmstead,Grassland,0-10 cm,Great Lakes,346 m,__anthropogenic terrestrial biome [ENVO:01000219],__field [ENVO:01000352],field soil [ENVO:00005755],"United States: Ohio, Hunting Valley",field,00:44 mm:ss,02:51 mm:ss,,"41.495, -81.427",,,,,4 C,hand collected 5X10 cm,1,1 core,Alfisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,30.8 C,0.367 m3/m3,,,,,,,,,,,,,,,,,,
61801_1_C3,,,0.099 mS/cm,2025-07-28,11:47:00 hh:mm:ss,farmstead,Grassland,0-10 cm,Great Lakes,346 m,__anthropogenic terrestrial biome [ENVO:01000219],__field [ENVO:01000352],field soil [ENVO:00005755],"United States: Ohio, Hunting Valley",field,00:44 mm:ss,02:51 mm:ss,,"41.495, -81.427",,,,,4 C,hand collected 5X10 cm,1,1 core,Alfisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,30.8 C,0.367 m3/m3,,,,,,,,,,,,,,,,,,
61801_1_C4,,,0.099 mS/cm,2025-07-28,11:47:00 hh:mm:ss,farmstead,Grassland,0-10 cm,Great Lakes,346 m,__anthropogenic terrestrial biome [ENVO:01000219],__field [ENVO:01000352],field soil [ENVO:00005755],"United States: Ohio, Hunting Valley",field,00:44 mm:ss,02:51 mm:ss,,"41.495, -81.427",,,,,4 C,hand collected 5X10 cm,1,1 core,Alfisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,30.8 C,0.367 m3/m3,,,,,,,,,,,,,,,,,,
61802_1_A,1268.73 mm,20.2 C,14.388 mS/cm,2025-08-18,08:30:00 hh:mm:ss,marshlands,Spartina alterniflora,0-18 cm,Southeast,0.741 m,marine salt marsh biome [ENVO:01000022],intertidal zone [ENVO:00000316],muddy soil [ENVO:00005771],"United States: Georgia, Sapelo Island",field,failed,failed,,"31.4414, -81.2777",,classified non-vulnerable marsh,,,4 C,slide hammer corer 7.5X30 cm,1,1 core,Entisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,28.3 C,0.64 m3/m3,,,,,,Very_Poorly,,Gleysols,,,https://doi.org/10.1175/BAMS-D-11-00197.1,,https://repository.library.noaa.gov/view/noaa/2734/noaa_2734_DS1.pdf,448.06 mm,27.7 C,,,
61802_1_B,1268.73 mm,20.2 C,14.388 mS/cm,2025-08-18,08:30:00 hh:mm:ss,marshlands,Spartina alterniflora,0-15 cm,Southeast,0.741 m,marine salt marsh biome [ENVO:01000022],intertidal zone [ENVO:00000316],muddy soil [ENVO:00005771],"United States: Georgia, Sapelo Island",field,failed,failed,,"31.4414, -81.2777",,classified non-vulnerable marsh,,,4 C,slide hammer corer 7.5X30 cm,1,1 core,Entisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,28.3 C,0.64 m3/m3,,,,,,Very_Poorly,,Gleysols,,,https://doi.org/10.1175/BAMS-D-11-00197.1,,https://repository.library.noaa.gov/view/noaa/2734/noaa_2734_DS1.pdf,448.06 mm,27.7 C,,,
61802_1_C1,1268.73 mm,20.2 C,14.388 mS/cm,2025-08-18,08:30:00 hh:mm:ss,marshlands,Spartina alterniflora,0-10 cm,Southeast,0.741 m,marine salt marsh biome [ENVO:01000022],intertidal zone [ENVO:00000316],muddy soil [ENVO:00005771],"United States: Georgia, Sapelo Island",field,failed,failed,,"31.4414, -81.2777",,classified non-vulnerable marsh,,,4 C,hand collected 5X10 cm,1,1 core,Entisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,28.3 C,0.64 m3/m3,,,,,,Very_Poorly,,Gleysols,,,https://doi.org/10.1175/BAMS-D-11-00197.1,,https://repository.library.noaa.gov/view/noaa/2734/noaa_2734_DS1.pdf,448.06 mm,27.7 C,,,
61802_1_C2,1268.73 mm,20.2 C,14.388 mS/cm,2025-08-18,08:30:00 hh:mm:ss,marshlands,Spartina alterniflora,0-10 cm,Southeast,0.741 m,marine salt marsh biome [ENVO:01000022],intertidal zone [ENVO:00000316],muddy soil [ENVO:00005771],"United States: Georgia, Sapelo Island",field,failed,failed,,"31.4414, -81.2777",,classified non-vulnerable marsh,,,4 C,hand collected 5X10 cm,1,1 core,Entisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,28.3 C,0.64 m3/m3,,,,,,Very_Poorly,,Gleysols,,,https://doi.org/10.1175/BAMS-D-11-00197.1,,https://repository.library.noaa.gov/view/noaa/2734/noaa_2734_DS1.pdf,448.06 mm,27.7 C,,,
61802_1_C3,1268.73 mm,20.2 C,14.388 mS/cm,2025-08-18,08:30:00 hh:mm:ss,marshlands,Spartina alterniflora,0-10 cm,Southeast,0.741 m,marine salt marsh biome [ENVO:01000022],intertidal zone [ENVO:00000316],muddy soil [ENVO:00005771],"United States: Georgia, Sapelo Island",field,failed,failed,,"31.4414, -81.2777",,classified non-vulnerable marsh,,,4 C,hand collected 5X10 cm,1,1 core,Entisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,28.3 C,0.64 m3/m3,,,,,,Very_Poorly,,Gleysols,,,https://doi.org/10.1175/BAMS-D-11-00197.1,,https://repository.library.noaa.gov/view/noaa/2734/noaa_2734_DS1.pdf,448.06 mm,27.7 C,,,
61802_1_C4,1268.73 mm,20.2 C,14.388 mS/cm,2025-08-18,08:30:00 hh:mm:ss,marshlands,Spartina alterniflora,0-10 cm,Southeast,0.741 m,marine salt marsh biome [ENVO:01000022],intertidal zone [ENVO:00000316],muddy soil [ENVO:00005771],"United States: Georgia, Sapelo Island",field,failed,failed,,"31.4414, -81.2777",,classified non-vulnerable marsh,,,4 C,hand collected 5X10 cm,1,1 core,Entisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,28.3 C,0.64 m3/m3,,,,,,Very_Poorly,,Gleysols,,,https://doi.org/10.1175/BAMS-D-11-00197.1,,https://repository.library.noaa.gov/view/noaa/2734/noaa_2734_DS1.pdf,448.06 mm,27.7 C,,,
61802_2_A,1268.73 mm,20.2 C,24.44 mS/cm,2025-08-18,10:00:00 hh:mm:ss,marshlands,Spartina alterniflora,0-17 cm,Southeast,0.691 m,marine salt marsh biome [ENVO:01000022],intertidal zone [ENVO:00000316],muddy soil [ENVO:00005771],"United States: Georgia, Sapelo Island",field,failed,failed,,"31.4411, -81.2780",,classified vulnerable marsh,,,4 C,slide hammer corer 7.5X30 cm,2,1 core,Entisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,27.8 C,0.643 m3/m3,,,,,,Very_Poorly,,Gleysols,,,https://doi.org/10.1175/BAMS-D-11-00197.1,,https://repository.library.noaa.gov/view/noaa/2734/noaa_2734_DS1.pdf,448.06 mm,27.7 C,,,
61802_2_B,1268.73 mm,20.2 C,24.44 mS/cm,2025-08-18,10:00:00 hh:mm:ss,marshlands,Spartina alterniflora,0-19 cm,Southeast,0.691 m,marine salt marsh biome [ENVO:01000022],intertidal zone [ENVO:00000316],muddy soil [ENVO:00005771],"United States: Georgia, Sapelo Island",field,failed,failed,,"31.4411, -81.2780",,classified vulnerable marsh,,,4 C,slide hammer corer 7.5X30 cm,2,1 core,Entisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,27.8 C,0.643 m3/m3,,,,,,Very_Poorly,,Gleysols,,,https://doi.org/10.1175/BAMS-D-11-00197.1,,https://repository.library.noaa.gov/view/noaa/2734/noaa_2734_DS1.pdf,448.06 mm,27.7 C,,,
61802_2_C1,1268.73 mm,20.2 C,24.44 mS/cm,2025-08-18,10:00:00 hh:mm:ss,marshlands,Spartina alterniflora,0-10 cm,Southeast,0.691 m,marine salt marsh biome [ENVO:01000022],intertidal zone [ENVO:00000316],muddy soil [ENVO:00005771],"United States: Georgia, Sapelo Island",field,failed,failed,,"31.4411, -81.2780",,classified vulnerable marsh,,,4 C,hand collected 5X10 cm,2,1 core,Entisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,27.8 C,0.643 m3/m3,,,,,,Very_Poorly,,Gleysols,,,https://doi.org/10.1175/BAMS-D-11-00197.1,,https://repository.library.noaa.gov/view/noaa/2734/noaa_2734_DS1.pdf,448.06 mm,27.7 C,,,
61802_2_C2,1268.73 mm,20.2 C,24.44 mS/cm,2025-08-18,10:00:00 hh:mm:ss,marshlands,Spartina alterniflora,0-10 cm,Southeast,0.691 m,marine salt marsh biome [ENVO:01000022],intertidal zone [ENVO:00000316],muddy soil [ENVO:00005771],"United States: Georgia, Sapelo Island",field,failed,failed,,"31.4411, -81.2780",,classified vulnerable marsh,,,4 C,hand collected 5X10 cm,2,1 core,Entisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,27.8 C,0.643 m3/m3,,,,,,Very_Poorly,,Gleysols,,,https://doi.org/10.1175/BAMS-D-11-00197.1,,https://repository.library.noaa.gov/view/noaa/2734/noaa_2734_DS1.pdf,448.06 mm,27.7 C,,,
61802_2_C3,1268.73 mm,20.2 C,24.44 mS/cm,2025-08-18,10:00:00 hh:mm:ss,marshlands,Spartina alterniflora,0-10 cm,Southeast,0.691 m,marine salt marsh biome [ENVO:01000022],intertidal zone [ENVO:00000316],muddy soil [ENVO:00005771],"United States: Georgia, Sapelo Island",field,failed,failed,,"31.4411, -81.2780",,classified vulnerable marsh,,,4 C,hand collected 5X10 cm,2,1 core,Entisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,27.8 C,0.643 m3/m3,,,,,,Very_Poorly,,Gleysols,,,https://doi.org/10.1175/BAMS-D-11-00197.1,,https://repository.library.noaa.gov/view/noaa/2734/noaa_2734_DS1.pdf,448.06 mm,27.7 C,,,
61802_2_C4,1268.73 mm,20.2 C,24.44 mS/cm,2025-08-18,10:00:00 hh:mm:ss,marshlands,Spartina alterniflora,0-10 cm,Southeast,0.691 m,marine salt marsh biome [ENVO:01000022],intertidal zone [ENVO:00000316],muddy soil [ENVO:00005771],"United States: Georgia, Sapelo Island",field,failed,failed,,"31.4411, -81.2780",,classified vulnerable marsh,,,4 C,hand collected 5X10 cm,2,1 core,Entisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,27.8 C,0.643 m3/m3,,,,,,Very_Poorly,,Gleysols,,,https://doi.org/10.1175/BAMS-D-11-00197.1,,https://repository.library.noaa.gov/view/noaa/2734/noaa_2734_DS1.pdf,448.06 mm,27.7 C,,,
61802_3_A,1268.73 mm,20.2 C,11.995 mS/cm,2025-08-18,11:30:00 hh:mm:ss,marshlands,Spartina alterniflora,0-30 cm,Southeast,0.871 m,marine salt marsh biome [ENVO:01000022],intertidal zone [ENVO:00000316],muddy soil [ENVO:00005771],"United States: Georgia, Sapelo Island",field,failed,failed,,"31.4200, -81.2928",,classified non-vulnerable marsh,,,4 C,slide hammer corer 7.5X30 cm,3,1 core,Entisol,https://www.nrcs.usda.gov/resources/education-and-teaching-materials/the-twelve-orders-of-soil-taxonomy,fresh,31.1 C,0.646 m3/m3,,,,,,Very_Poorly,,Gleysols,,,https://doi.org/10.1175/BAMS-D-11-00197.1,,https://repository.library.noaa.gov/view/noaa/2734/noaa_2734_DS1.pdf,448.06 mm,27.7 C,,,
